BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,Properties,Seats,TransmissionTypeText
Silver,Coupé,5439,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,347,1027.0,schwarz,79500,Mercedes-Benz,CLK 55 AMG,"\"Ab MFK\"",4,Automat
Blue,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,5,2000,Benzin,405,107.0,grau,19300,Bentley,ARNAGE,"\"Ab MFK\"",5,Automat
Other,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,1,2004,Benzin,610,433.0,schwarz,47500,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Red,Limousine,5461,Zuzwil,230 g/km,Occasion,G,9.8 l/100km,4,Hinterradantrieb,1,2012,Benzin,557,462.0,anthrazit,20100,Mercedes-Benz,E 63 AMG,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
White,Coupé,1255,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1971,Benzin,0,1120.0,schwarz,31800,Renault,Alpine A110,"\"Ab MFK\"",2,Schaltgetriebe
Other,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2004,Benzin,306,416.0,anthrazit,7600,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat sequentiell
Black,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,12,1999,Benzin,442,548.0,beige,18200,Ferrari,456,"\"Ab MFK\"",4,Automat
Black,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,655.0,beige,62000,Bmw,730,"\"Ab MFK\"",5,Automat sequentiell
Black,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,664.0,blau,26200,Ferrari,F360,"\"Ab MFK\"",2,Automatik-Getriebe
Black,Limousine,3199,Zuzwil,305 g/km,Occasion,null,13.4 l/100km,4,Hinterradantrieb,8,1997,Benzin,231,804.0,grau,58000,Mercedes-Benz,S 320,"\"Ab MFK\"",5,Automat
Silver,Cabriolet,2000,Zuzwil,null,Occasion,null,null,2,null,7,1969,Benzin,143,1002.0,schwarz,23300,Datsun,"","\"Ab MFK\"",2,null
White,Cabriolet,3499,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,1,2004,Benzin,250,1142.0,weiss,1,Agm,"","\"Rennwagen\"",2,Schaltgetriebe
White,Cabriolet,3824,Zuzwil,280 g/km,Occasion,null,11.6 l/100km,2,Hinterradantrieb,8,2006,Benzin,355,1144.0,rot,29800,Porsche,911,"\"Ab MFK\"",2,Automatik-Getriebe
Gray,Coupé,5935,Zuzwil,396 g/km,Occasion,G,16.7 l/100km,2,Hinterradantrieb,1,2003,Benzin,470,353.0,beige,24600,Aston Martin,V12 Vanquish,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Limousine,3498,Zuzwil,null,Occasion,null,12.0 l/100km,4,Hinterradantrieb,6,1996,Benzin,235,645.0,grau,86100,Bmw,535,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Hinterradantrieb,5,1998,Benzin,300,754.0,beige,26000,Porsche,911,"\"Ab MFK\"",4,Automatik-Getriebe
White,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1991,Benzin,320,1125.0,grau,197800,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat
Blue,SUV / Geländewagen,2979,Zuzwil,276 g/km,Occasion,null,11.4 l/100km,5,Allrad,10,2004,Benzin,231,157.0,beige,86200,Bmw,X3,"\"Ab MFK\"",5,Automatik-Getriebe
Gray,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2001,Benzin,420,240.0,schwarz,25900,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,3.0,beige,38500,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Black,Kombi,2793,Zuzwil,230 g/km,Occasion,G,9.7 l/100km,5,Hinterradantrieb,4,1997,Benzin,193,547.0,schwarz,38000,Bmw,528,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,12,1996,Benzin,286,724.0,schwarz,65000,Bmw,740,"\"Ab MFK\"",5,Automat
Blue,Limousine,4196,Zuzwil,269 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,11,2007,Benzin,298,73.0,beige,74000,Jaguar,XJ,"\"Ab MFK\"",5,Automat
Black,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2013,Benzin,560,777.0,braun,4600,Bmw,M5,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Black,Limousine,3003,Zuzwil,null,Occasion,null,null,2,null,1,1973,Benzin,200,786.0,schwarz,129800,Bmw,3.0,"\"Ab MFK\"",0,null
Silver,Coupé,3297,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1991,Benzin,320,848.0,rot,101300,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,364,691.0,grau,20000,Chrysler,VIPER,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,Coupé,2171,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1982,Benzin,150,794.0,grau,40100,Talbot,"","\"Ab MFK\"",4,Schaltgetriebe
Silver,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,7,1981,Benzin,93,881.0,mehrfarbig,147800,Renault,R5,null,5,Schaltgetriebe
Blue,Cabriolet,3600,Zuzwil,null,Occasion,null,11.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,285,76.0,grau,78000,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Coupé,3586,Zuzwil,440 g/km,Occasion,G,19.1 l/100km,2,Hinterradantrieb,3,2004,Benzin,415,760.0,schwarz,27650,Ferrari,F360,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Cabriolet,5000,Zuzwil,292 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,3,2009,Benzin,510,810.0,schwarz,49500,Jaguar,XK,"\"Ab MFK\"",4,Automat sequentiell
Silver,SUV / Geländewagen,4228,Zuzwil,null,Occasion,null,null,3,Allrad,2,1982,Benzin,135,1053.0,grau,5000,Toyota,LAND CRUISER,"\"Ab MFK\"",2,Schaltgetriebe manuell
White,Limousine,5752,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,1974,Benzin,0,1103.0,schwarz,68100,De Tomaso,PANTERA,null,2,Schaltgetriebe
Blue,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,3,2006,Benzin,517,20.0,schwarz,47000,Mercedes-Benz,SL 55 AMG,"\"Ab MFK\"",2,Automat sequentiell
Gray,Kombi,2979,Zuzwil,179 g/km,Occasion,F,7.7 l/100km,5,Hinterradantrieb,7,2011,Benzin,306,271.0,beige,76500,Bmw,535,"\"Ab MFK\"",5,Automat sequentiell
Gray,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,11,2002,Benzin,450,318.0,beige,38500,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Gray,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,6,1998,Benzin,226,350.0,schwarz,42000,Land Rover,RANGE ROVER,"\"Ab MFK\"",5,Automat
Red,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,4,1995,Benzin,272,467.0,grün,96000,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Coupé,2991,Zuzwil,null,Occasion,null,null,2,Allrad,2,1986,Benzin,410,644.0,schwarz,2500,Mg,METRO,"\"Ab MFK\"",2,Schaltgetriebe
Black,Kombi,4163,Zuzwil,249 g/km,Occasion,G,10.7 l/100km,5,Allrad,3,2013,Benzin,450,679.0,mehrfarbig,34200,Audi,RS4,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe
Black,Coupé,2656,Zuzwil,236 g/km,Occasion,G,9.9 l/100km,3,Vorderradantrieb,4,2007,Benzin,167,699.0,schwarz,26900,Hyundai,COUPÉ,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Limousine,3346,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,305,973.0,schwarz,54100,Bmw-Alpina,3 SERIES,"\"Ab MFK\"",5,Schaltgetriebe manuell
Other,Coupé,3600,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,12,2007,Benzin,700,429.0,schwarz,20900,Porsche,911,"\"Ab MFK\"",2,Schaltgetriebe manuell
Red,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,580,460.0,schwarz,89000,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Black,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,1,2012,Benzin,560,738.0,schwarz,12000,Bmw,M5,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Black,Limousine,2993,Zuzwil,149 g/km,Occasion,D,5.7 l/100km,4,Allrad,4,2012,Diesel,313,811.0,grau,82000,Bmw,535,"\"Ab MFK\"",5,Automat sequentiell
Silver,Cabriolet,5935,Zuzwil,472 g/km,Occasion,G,19.7 l/100km,2,Hinterradantrieb,4,2004,Benzin,416,914.0,mehrfarbig,29000,Aston Martin,DB7,"\"Ab MFK\"",4,Automat
Silver,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,1,1997,Benzin,300,1003.0,schwarz,66300,Audi,A8,"\"Ab MFK\"",5,Automat
Gray,Coupé,5474,Zuzwil,520 g/km,Occasion,null,22.3 l/100km,2,Hinterradantrieb,11,1997,Benzin,442,344.0,beige,32500,Ferrari,456,"\"Ab MFK\"",4,Automat
Gray,Cabriolet,1796,Zuzwil,149 g/km,Occasion,E,6.4 l/100km,2,Hinterradantrieb,5,2011,Benzin,184,346.0,grau,13800,Mercedes-Benz,SLK 200,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,10,2005,Benzin,450,577.0,beige,64500,Porsche,CAYENNE,"\"Ab MFK\"",5,Automat sequentiell
Silver,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,843.0,schwarz,144200,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Blue,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,2,2001,Benzin,380,191.0,null,37800,Audi,RS4,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1992,Benzin,320,550.0,schwarz,129700,Mercedes-Benz,SL 500,"\"Ab MFK\"",0,Automat
Black,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,8,2002,Benzin,476,676.0,beige,34500,Mercedes-Benz,SL 55 AMG,"\"Ab MFK\"",2,Automat
Silver,Coupé,3586,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,5,2000,Benzin,400,940.0,schwarz,28000,Ferrari,F360,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Limousine,2979,Zuzwil,229 g/km,Occasion,null,9.6 l/100km,4,Allrad,11,2001,Benzin,231,967.0,null,124800,Bmw,330,"\"Ab MFK\"",5,Automatik-Getriebe
Silver,Limousine,2497,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1992,Benzin,195,1045.0,null,152000,Mercedes-Benz,190,"\"Ab MFK\"",5,Schaltgetriebe manuell
Violet,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,10,1999,Benzin,306,1076.0,schwarz,32000,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat
Other,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,402.0,grau,42500,Audi,RS6,"\"Ab MFK\"",5,Automat
Black,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2011,Benzin,570,517.0,schwarz,19300,Lamborghini,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,670.0,schwarz,28000,Bentley,CONTINENTAL,"\"Ab MFK\"",5,Automat sequentiell
Black,Coupé,5727,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2000,Benzin,400,746.0,beige,33000,Mercedes-Benz,"","\"Ab MFK\", \"Tuning\"",4,Automatik-Getriebe
White,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2001,Benzin,367,1111.0,grau,73400,Mercedes-Benz,CL 600,"\"Ab MFK\"",4,Automat
Gray,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,278.0,grau,54600,Land Rover,RANGE ROVER,"\"Ab MFK\"",5,Automat
Gray,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,299.0,schwarz,5000,Aston Martin,DBS,"\"Ab MFK\"",2,Schaltgetriebe manuell
Gray,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,2,2002,Benzin,306,370.0,anthrazit,47300,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat
Other,Limousine,1177,Zuzwil,null,Oldtimer,null,null,2,null,8,1972,Benzin,65,400.0,schwarz,10352,Nsu,"","\"Ab MFK\"",5,Schaltgetriebe
Black,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1974,Benzin,170,772.0,schwarz,82600,Bmw,2002,"\"Ab MFK\"",4,Schaltgetriebe
Black,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,7,2004,Benzin,540,818.0,schwarz,113800,Ferrari,612,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Silver,Coupé,5999,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,4,2010,Benzin,620,838.0,schwarz,28900,Ferrari,599,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Silver,Limousine,3993,Zuzwil,225 g/km,Occasion,G,9.6 l/100km,5,Allrad,3,2014,Benzin,420,1028.0,schwarz,3600,Audi,S7,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe
Violet,Coupé,5351,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1967,Benzin,0,1072.0,schwarz,21300,Chevrolet,CORVETTE,"\"Ab MFK\"",2,Schaltgetriebe
Blue,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.4 l/100km,2,Hinterradantrieb,12,2001,Benzin,306,150.0,schwarz,116100,Mercedes-Benz,CL 500,"\"Ab MFK\"",4,Automat
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,172.0,beige,47600,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Gray,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,258.0,schwarz,15900,Ferrari,575M,"\"Ab MFK\"",2,Automatik-Getriebe
Blue,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,5,2012,Benzin,560,91.0,braun,29000,Bentley,CONTINENTAL,"\"Ab MFK\"",5,Automat
Silver,Limousine,6761,Zuzwil,null,Occasion,G,null,4,Hinterradantrieb,12,2003,Benzin,457,974.0,schwarz,57000,Bentley,ARNAGE,"\"Ab MFK\"",5,Automat
Silver,Coupé,4308,Zuzwil,360 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,3,2008,Benzin,506,1044.0,schwarz,19999,Ferrari,F430,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Gray,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,277.0,mehrfarbig,105300,Mercedes-Benz,SL 350,"\"Ab MFK\"",2,Automat
Other,Kombi,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,5,Hinterradantrieb,10,1997,Benzin,279,377.0,beige,44000,Mercedes-Benz,E 420,"\"Ab MFK\"",5,Automat
Black,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1983,Benzin,201,671.0,mehrfarbig,99300,Rolls-Royce,Silver Spirit,"\"Ab MFK\"",5,Automatik-Getriebe
Black,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1983,Benzin,150,773.0,mehrfarbig,111990,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,0,2011,Benzin,420,850.0,schwarz,1350,Audi,RS4,"\"Ab MFK\"",5,Schaltgetriebe manuell
Silver,Limousine,1990,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1974,Benzin,170,994.0,schwarz,578,Bmw,2002,"\"Ab MFK\"",4,Schaltgetriebe
Blue,Limousine,5461,Zuzwil,242 g/km,Occasion,G,10.3 l/100km,4,Allrad,7,2013,Benzin,585,128.0,schwarz,23900,Mercedes-Benz,E 63 AMG,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Blue,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,8,2006,Benzin,612,143.0,schwarz,68800,Mercedes-Benz,S 65 AMG,"\"Ab MFK\"",5,Automat sequentiell
Blue,Limousine,4163,Zuzwil,278 g/km,Occasion,G,11.6 l/100km,4,Allrad,3,2004,Benzin,335,154.0,beige,62000,Audi,A6,"\"Ab MFK\"",5,Automat sequentiell
Blue,Coupé,1570,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1971,Benzin,107,181.0,mehrfarbig,53100,Toyota,CELICA,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Limousine,1948,Zuzwil,236 g/km,Occasion,null,9.9 l/100km,4,Vorderradantrieb,5,1999,Benzin,160,519.0,anthrazit,107000,Volvo,S40,"\"Ab MFK\"",5,Automat
Black,Limousine,1781,Zuzwil,226 g/km,Occasion,G,9.4 l/100km,3,Allrad,3,2002,Benzin,225,690.0,anthrazit,316200,Audi,S3,"\"Ab MFK\"",5,Schaltgetriebe manuell
Other,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,394,425.0,schwarz,99500,Mercedes-Benz,S 600,"\"Ab MFK\"",4,Automat
Blue,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,492,60.0,mehrfarbig,49500,Lamborghini,DIABLO,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,5,2008,Benzin,580,641.0,weiss,38500,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Silver,Limousine,1968,Zuzwil,154 g/km,Occasion,E,5.8 l/100km,4,Vorderradantrieb,3,2009,Diesel,140,1017.0,grau,33500,Vw,JETTA,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Other,Limousine,2996,Zuzwil,241 g/km,Occasion,G,10.1 l/100km,4,Hinterradantrieb,9,2007,Benzin,258,371.0,beige,114600,Bmw,730,"\"Ab MFK\"",5,Automat
Black,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,4,2008,Benzin,400,593.0,schwarz,58900,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Black,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,6,2003,Benzin,580,719.0,schwarz,13500,Lamborghini,MURCIÉLAGO,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,11,2002,Benzin,476,1010.0,schwarz,53800,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat sequentiell
White,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,1,2004,Benzin,460,1134.0,beige,56000,Rolls-Royce,PHANTOM,"\"Ab MFK\"",5,Automat
Gray,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,343,336.0,schwarz,1600,Bmw,M3,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Gray,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,364,339.0,grau,37900,Dodge,VIPER,"\"Ab MFK\"",2,Schaltgetriebe
Black,Kompaktvan / Minivan,2035,Zuzwil,195 g/km,Occasion,G,8.1 l/100km,5,Vorderradantrieb,8,2006,Benzin,193,573.0,null,60500,Mercedes-Benz,B 200,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Coupé,3996,Zuzwil,340 g/km,Occasion,G,12.6 l/100km,2,Hinterradantrieb,5,1999,Benzin,363,598.0,weiss,89666,Jaguar,XK,"\"Ab MFK\"",4,Automat
Silver,Cabriolet,4691,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,2011,Benzin,450,1000.0,schwarz,23900,Alfa Romeo,8C,"\"Ab MFK\"",0,Automatik-Getriebe
Silver,Limousine,6761,Basel,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,3,2006,Benzin,457,1029.0,schwarz,15600,Bentley,ARNAGE,null,5,Automat
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,175.0,schwarz,39300,Audi,RS6,"\"Ab MFK\"",5,Automat
Blue,Coupé,1565,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1971,null,170,22.0,schwarz,19200,Renault,Alpine A110,"\"Rennwagen\"",2,Schaltgetriebe
Gray,Limousine,4973,Zuzwil,353 g/km,Occasion,null,15.4 l/100km,4,Hinterradantrieb,6,1998,Benzin,320,316.0,schwarz,128800,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat
Gray,Coupé,2912,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1968,Benzin,135,319.0,mehrfarbig,48800,Mg,MGC,"\"Ab MFK\"",4,Schaltgetriebe
Black,Limousine,1993,Zuzwil,null,Occasion,null,null,4,Allrad,9,1990,Benzin,220,552.0,schwarz,164400,Ford,SIERRA,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,2001,Benzin,650,759.0,schwarz,16300,Porsche,911,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe
Silver,Limousine,2993,Zuzwil,211 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,1,2006,Diesel,272,912.0,grau,29900,Bmw,535,"\"Ab MFK\"",5,Automat sequentiell
Gray,Kombi,4398,Zuzwil,308 g/km,Occasion,G,13.0 l/100km,5,Hinterradantrieb,1,1998,Benzin,286,281.0,schwarz,85800,Bmw,540,"\"Ab MFK\"",5,Automat
Blue,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1980,Benzin,150,57.0,mehrfarbig,108000,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Cabriolet,5461,Zuzwil,291 g/km,Occasion,G,12.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,388,792.0,mehrfarbig,47900,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat sequentiell
Silver,Coupé,740,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1930,Benzin,0,888.0,schwarz,86000,Mg,"","\"Ab MFK\"",2,Schaltgetriebe
Silver,Limousine,1984,Zuzwil,194 g/km,Occasion,G,8.1 l/100km,5,Vorderradantrieb,2,2007,Benzin,200,1016.0,grau,87000,Vw,GOLF,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Cabriolet,1984,Zuzwil,202 g/km,Occasion,G,8.4 l/100km,2,Vorderradantrieb,9,2007,Benzin,200,153.0,rot,27000,Vw,EOS,"\"Ab MFK\"",4,Schaltgetriebe manuell
Blue,Coupé,2319,Zuzwil,234 g/km,Occasion,null,9.8 l/100km,2,Vorderradantrieb,2,2001,Benzin,240,179.0,anthrazit,27900,Volvo,C70,"\"Ab MFK\"",4,Schaltgetriebe manuell
Other,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1997,Benzin,354,207.0,null,67400,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat
Black,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,12,2002,Benzin,335,660.0,null,44000,Audi,A8,"\"Ab MFK\"",5,Automat sequentiell
Blue,Limousine,4806,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,5,Allrad,1,2010,Benzin,500,77.0,schwarz,26800,Porsche,PANAMERA,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,63.0,beige,75200,Audi,RS6,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
Silver,Coupé,4999,Zuzwil,null,Occasion,G,14.1 l/100km,2,Hinterradantrieb,7,2008,Benzin,507,1019.0,schwarz,34600,Wiesmann,COUPE,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Kombi,3993,Zuzwil,229 g/km,Occasion,G,9.8 l/100km,5,Allrad,3,2013,Benzin,560,749.0,schwarz,6000,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Gray,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,4,2005,Benzin,405,260.0,mehrfarbig,145000,Bentley,ARNAGE,"\"Ab MFK\"",5,Automat
Red,Kombi,3498,Zuzwil,261 g/km,Occasion,G,11.0 l/100km,5,Allrad,4,2005,Benzin,272,444.0,schwarz,140200,Mercedes-Benz,E 350,"\"Ab MFK\"",5,Automat
